State,District,Market,Commodity Group,Commodity,Date,MSP,Arrival Quantity,Arrival Unit,Min Price ,Modal Price,Max Price,Price Unit
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,07-04-23,0,18.5,Metric Tonnes,560,645,670,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,07-04-23,0,6.5,Metric Tonnes,900,980,1000,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,08-04-23,0,3,Metric Tonnes,1140,1190,1220,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,08-04-23,0,16.5,Metric Tonnes,560,640,660,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,08-04-23,0,4,Metric Tonnes,900,960,1000,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,10-04-23,0,5.5,Metric Tonnes,1160,1200,1240,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,10-04-23,0,19,Metric Tonnes,600,645,670,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,10-04-23,0,6,Metric Tonnes,900,990,1030,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,11-04-23,0,4.5,Metric Tonnes,1160,1195,1230,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,11-04-23,0,19.5,Metric Tonnes,610,650,710,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,11-04-23,0,6.5,Metric Tonnes,900,990,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,12-04-23,0,4.5,Metric Tonnes,1150,1195,1220,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,12-04-23,0,21,Metric Tonnes,590,655,680,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,12-04-23,0,3.5,Metric Tonnes,940,980,1040,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,13-04-23,0,6,Metric Tonnes,1160,1195,1230,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,13-04-23,0,22,Metric Tonnes,510,655,670,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,13-04-23,0,4.2,Metric Tonnes,980,1020,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,14-04-23,0,4.4,Metric Tonnes,990,1025,1050,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,14-04-23,0,19.5,Metric Tonnes,600,655,670,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,14-04-23,0,3.5,Metric Tonnes,990,1025,1050,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,15-04-23,0,3.5,Metric Tonnes,1110,1165,1210,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,15-04-23,0,23.5,Metric Tonnes,610,655,680,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,15-04-23,0,2.5,Metric Tonnes,1000,1025,1040,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,17-04-23,0,5.5,Metric Tonnes,1160,1195,1230,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,17-04-23,0,22.5,Metric Tonnes,640,695,720,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,17-04-23,0,3.5,Metric Tonnes,990,1035,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,18-04-23,0,5.5,Metric Tonnes,1150,1185,1215,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,18-04-23,0,23,Metric Tonnes,680,730,760,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,18-04-23,0,2.8,Metric Tonnes,1000,1035,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,19-04-23,0,4.5,Metric Tonnes,1120,1175,1210,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,19-04-23,0,24,Metric Tonnes,710,765,790,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,19-04-23,0,2.5,Metric Tonnes,1000,1055,1080,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,20-04-23,0,4.2,Metric Tonnes,1120,1185,1220,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,20-04-23,0,24.5,Metric Tonnes,710,765,810,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,20-04-23,0,2.6,Metric Tonnes,1015,1060,1090,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,21-04-23,0,4.5,Metric Tonnes,1160,1185,1220,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,21-04-23,0,24,Metric Tonnes,720,775,810,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,21-04-23,0,2.8,Metric Tonnes,1000,1030,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,22-04-23,0,4,Metric Tonnes,1160,1190,1220,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,22-04-23,0,26,Metric Tonnes,710,765,800,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,22-04-23,0,2.5,Metric Tonnes,1000,1035,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,24-04-23,0,4.5,Metric Tonnes,1140,1180,1220,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,24-04-23,0,21,Metric Tonnes,710,765,810,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,24-04-23,0,2.6,Metric Tonnes,980,1055,1080,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,25-04-23,0,4.8,Metric Tonnes,1160,1185,1220,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,25-04-23,0,22.5,Metric Tonnes,710,785,810,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,25-04-23,0,2.5,Metric Tonnes,1010,1065,1090,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,26-04-23,0,5,Metric Tonnes,1080,1100,1140,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,26-04-23,0,24,Metric Tonnes,760,795,830,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,26-04-23,0,2.5,Metric Tonnes,920,970,1020,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,27-04-23,0,5.2,Metric Tonnes,1000,1060,1100,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,27-04-23,0,26,Metric Tonnes,790,815,830,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,27-04-23,0,2.4,Metric Tonnes,840,890,920,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,28-04-23,0,4.5,Metric Tonnes,1000,1045,1065,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,28-04-23,0,25,Metric Tonnes,790,830,860,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,28-04-23,0,2.2,Metric Tonnes,860,910,940,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,29-04-23,0,4.8,Metric Tonnes,1000,1060,1080,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,29-04-23,0,26,Metric Tonnes,795,835,860,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,29-04-23,0,2.1,Metric Tonnes,830,880,920,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,01-05-23,0,5.5,Metric Tonnes,1000,1035,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,01-05-23,0,26,Metric Tonnes,800,840,880,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,01-05-23,0,2.4,Metric Tonnes,850,885,915,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,02-05-23,0,4.8,Metric Tonnes,1000,1025,1040,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,02-05-23,0,19.5,Metric Tonnes,810,845,885,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,02-05-23,0,2.2,Metric Tonnes,870,895,940,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,03-05-23,0,5.2,Metric Tonnes,1000,1035,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,03-05-23,0,18,Metric Tonnes,800,835,860,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,03-05-23,0,2.4,Metric Tonnes,860,885,910,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,04-05-23,0,5.5,Metric Tonnes,1010,1065,1085,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,04-05-23,0,19,Metric Tonnes,800,845,880,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,04-05-23,0,2.1,Metric Tonnes,850,895,915,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,05-05-23,0,6.5,Metric Tonnes,1030,1070,1100,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,05-05-23,0,24,Metric Tonnes,795,835,870,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,05-05-23,0,2.1,Metric Tonnes,840,880,940,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,06-05-23,0,6,Metric Tonnes,1020,1075,1120,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,06-05-23,0,22,Metric Tonnes,800,830,860,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,06-05-23,0,1.8,Metric Tonnes,850,890,950,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,08-05-23,0,5.5,Metric Tonnes,1020,1080,1140,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,08-05-23,0,19,Metric Tonnes,800,845,880,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,08-05-23,0,1.8,Metric Tonnes,860,890,960,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,09-05-23,0,6.5,Metric Tonnes,1040,1095,1125,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,09-05-23,0,21,Metric Tonnes,810,855,890,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,09-05-23,0,1.8,Metric Tonnes,820,875,920,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,10-05-23,0,6.5,Metric Tonnes,1080,1100,1140,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,10-05-23,0,24,Metric Tonnes,810,860,900,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,10-05-23,0,2.1,Metric Tonnes,810,860,900,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,11-05-23,0,6.5,Metric Tonnes,1060,1100,1140,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,11-05-23,0,24,Metric Tonnes,810,865,910,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,11-05-23,0,1.8,Metric Tonnes,840,890,940,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,12-05-23,0,5.5,Metric Tonnes,1085,1110,1150,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,12-05-23,0,19,Metric Tonnes,825,875,940,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,12-05-23,0,2,Metric Tonnes,830,885,925,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,13-05-23,0,5.8,Metric Tonnes,1100,1125,1160,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,13-05-23,0,18,Metric Tonnes,820,870,920,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,13-05-23,0,1.6,Metric Tonnes,810,865,900,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,15-05-23,0,7,Metric Tonnes,1100,1135,1160,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,15-05-23,0,21,Metric Tonnes,865,910,940,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,15-05-23,0,1.6,Metric Tonnes,900,950,1000,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,16-05-23,0,6.8,Metric Tonnes,1100,1135,1160,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,16-05-23,0,19.5,Metric Tonnes,860,895,940,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,16-05-23,0,1.5,Metric Tonnes,960,985,1040,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,17-05-23,0,6.5,Metric Tonnes,1100,1130,1160,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,17-05-23,0,17.5,Metric Tonnes,840,890,940,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,17-05-23,0,1.4,Metric Tonnes,940,980,1040,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,18-05-23,0,5.5,Metric Tonnes,1100,1135,1165,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,18-05-23,0,18.5,Metric Tonnes,850,890,930,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,18-05-23,0,1.2,Metric Tonnes,940,985,1020,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,19-05-23,0,6,Metric Tonnes,1100,1140,1180,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,19-05-23,0,19,Metric Tonnes,860,895,925,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,19-05-23,0,1.2,Metric Tonnes,965,995,1020,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,20-05-23,0,5.5,Metric Tonnes,1100,1135,1160,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,20-05-23,0,18.5,Metric Tonnes,880,910,940,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,20-05-23,0,1.4,Metric Tonnes,950,1000,1050,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,22-05-23,0,7.5,Metric Tonnes,1100,1135,1165,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,22-05-23,0,17.5,Metric Tonnes,890,910,940,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,22-05-23,0,1.2,Metric Tonnes,990,1015,1040,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,23-05-23,0,6,Metric Tonnes,1100,1130,1170,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,23-05-23,0,18,Metric Tonnes,855,910,950,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,23-05-23,0,1.4,Metric Tonnes,980,1020,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,24-05-23,0,6.5,Metric Tonnes,1100,1135,1180,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,24-05-23,0,19,Metric Tonnes,885,920,960,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,24-05-23,0,1.2,Metric Tonnes,980,1020,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,25-05-23,0,6.4,Metric Tonnes,1100,1130,1170,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,25-05-23,0,19,Metric Tonnes,900,935,960,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,25-05-23,0,1.6,Metric Tonnes,980,1000,1040,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,26-05-23,0,6.8,Metric Tonnes,1120,1155,1170,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,26-05-23,0,18,Metric Tonnes,900,935,965,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,26-05-23,0,1.2,Metric Tonnes,1000,1025,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,27-05-23,0,7.5,Metric Tonnes,1110,1150,1180,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,27-05-23,0,19,Metric Tonnes,900,945,990,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,27-05-23,0,1.5,Metric Tonnes,1000,1035,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,29-05-23,0,5.5,Metric Tonnes,1100,1125,1160,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,29-05-23,0,21,Metric Tonnes,900,945,980,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,29-05-23,0,1.4,Metric Tonnes,985,1015,1050,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,30-05-23,0,6.5,Metric Tonnes,1100,1120,1160,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,30-05-23,0,22,Metric Tonnes,900,945,980,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,30-05-23,0,1.2,Metric Tonnes,980,1010,1050,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,31-05-23,0,5.5,Metric Tonnes,1060,1100,1160,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,31-05-23,0,21.5,Metric Tonnes,900,955,1000,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,31-05-23,0,1.4,Metric Tonnes,950,1000,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,01-06-23,0,6.5,Metric Tonnes,1080,1120,1160,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,01-06-23,0,21,Metric Tonnes,910,960,1010,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,01-06-23,0,1.5,Metric Tonnes,990,1010,1040,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,02-06-23,0,6.4,Metric Tonnes,1085,1110,1150,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,02-06-23,0,19,Metric Tonnes,920,975,1020,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,02-06-23,0,1.6,Metric Tonnes,960,985,1010,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,03-06-23,0,6,Metric Tonnes,1090,1115,1150,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,03-06-23,0,18.5,Metric Tonnes,925,975,1015,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,03-06-23,0,1.6,Metric Tonnes,960,985,1020,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,05-06-23,0,6.2,Metric Tonnes,1100,1130,1160,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,05-06-23,0,19.5,Metric Tonnes,925,975,1000,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,05-06-23,0,1.4,Metric Tonnes,925,985,1020,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,06-06-23,0,6.5,Metric Tonnes,1100,1155,1200,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,06-06-23,0,21.5,Metric Tonnes,950,985,1020,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,06-06-23,0,1.5,Metric Tonnes,950,990,1040,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,07-06-23,0,5.5,Metric Tonnes,1090,1120,1150,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,07-06-23,0,21,Metric Tonnes,920,975,1010,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,07-06-23,0,1.4,Metric Tonnes,950,1000,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,08-06-23,0,6.5,Metric Tonnes,1050,1085,1120,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,08-06-23,0,19.5,Metric Tonnes,950,995,1020,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,08-06-23,0,1.5,Metric Tonnes,930,980,1020,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,09-06-23,0,6.4,Metric Tonnes,1000,1060,1100,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,09-06-23,0,23,Metric Tonnes,950,990,1040,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,09-06-23,0,1.4,Metric Tonnes,950,985,1030,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,10-06-23,0,5.5,Metric Tonnes,1000,1045,1090,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,10-06-23,0,18.5,Metric Tonnes,955,995,1035,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,10-06-23,0,1.6,Metric Tonnes,960,990,1040,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,12-06-23,0,8.5,Metric Tonnes,1060,1090,1120,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,12-06-23,0,18.5,Metric Tonnes,1000,1025,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,12-06-23,0,1.8,Metric Tonnes,990,1010,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,13-06-23,0,7.5,Metric Tonnes,1030,1085,1120,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Potato,13-06-23,0,18.5,Metric Tonnes,1000,1025,1060,Rs./Quintal
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Tomato,13-06-23,0,1.5,Metric Tonnes,995,1015,1040,Rs./Quintal
